event_slug,leg,token_id,timestamp,iso_time_utc,midpoint
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756198502,2025-08-26 08:55:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756198564,2025-08-26 08:56:04,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756198623,2025-08-26 08:57:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756198682,2025-08-26 08:58:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756198742,2025-08-26 08:59:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756198810,2025-08-26 09:00:10,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756198862,2025-08-26 09:01:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756198923,2025-08-26 09:02:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756198984,2025-08-26 09:03:04,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199043,2025-08-26 09:04:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199103,2025-08-26 09:05:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199163,2025-08-26 09:06:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199222,2025-08-26 09:07:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199282,2025-08-26 09:08:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199343,2025-08-26 09:09:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199403,2025-08-26 09:10:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199463,2025-08-26 09:11:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199523,2025-08-26 09:12:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199583,2025-08-26 09:13:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199643,2025-08-26 09:14:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199704,2025-08-26 09:15:04,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199762,2025-08-26 09:16:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199822,2025-08-26 09:17:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199883,2025-08-26 09:18:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756199943,2025-08-26 09:19:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200004,2025-08-26 09:20:04,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200063,2025-08-26 09:21:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200122,2025-08-26 09:22:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200182,2025-08-26 09:23:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200243,2025-08-26 09:24:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200304,2025-08-26 09:25:04,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200366,2025-08-26 09:26:06,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200423,2025-08-26 09:27:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200483,2025-08-26 09:28:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200543,2025-08-26 09:29:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200603,2025-08-26 09:30:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200663,2025-08-26 09:31:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200723,2025-08-26 09:32:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200782,2025-08-26 09:33:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200842,2025-08-26 09:34:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200903,2025-08-26 09:35:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756200963,2025-08-26 09:36:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756201022,2025-08-26 09:37:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756201083,2025-08-26 09:38:03,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756201142,2025-08-26 09:39:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756201202,2025-08-26 09:40:02,0.5
bitcoin-up-or-down-august-28-10pm-et,DOWN,95460884040996456573837269877956332799031824742556331252069565485687189265263,1756201262,2025-08-26 09:41:02,0.5
